image_path,gabor_hist_0,gabor_hist_1,gabor_hist_2,gabor_hist_3,gabor_hist_4,gabor_hist_5,gabor_hist_6,gabor_hist_7,gabor_hist_8,gabor_hist_9,gabor_hist_10,gabor_hist_11,gabor_hist_12,gabor_hist_13,gabor_hist_14,gabor_hist_15,gabor_hist_16,gabor_hist_17,gabor_hist_18,gabor_hist_19,gabor_hist_20,gabor_hist_21,gabor_hist_22,gabor_hist_23,gabor_hist_24,gabor_hist_25,gabor_hist_26,gabor_hist_27,gabor_hist_28,gabor_hist_29,gabor_hist_30,gabor_hist_31,gabor_hist_32,gabor_hist_33,gabor_hist_34,gabor_hist_35,gabor_hist_36,gabor_hist_37,gabor_hist_38,gabor_hist_39,gabor_hist_40,gabor_hist_41,gabor_hist_42,gabor_hist_43,gabor_hist_44,gabor_hist_45,gabor_hist_46,gabor_hist_47,gabor_hist_48,gabor_hist_49,gabor_hist_50,gabor_hist_51,gabor_hist_52,gabor_hist_53,gabor_hist_54,gabor_hist_55,gabor_hist_56,gabor_hist_57,gabor_hist_58,gabor_hist_59,gabor_hist_60,gabor_hist_61,gabor_hist_62,gabor_hist_63
Datasets/wang/Images/train/class3/349.jpg,3,3,3,2,1,7,2,2,6,9,12,12,12,11,18,24,21,24,31,87,130,178,198,221,314,516,717,1036,1584,2175,3373,5733,7878,11694,17342,17635,10305,5125,3406,2463,1684,1208,855,635,477,270,209,182,108,93,76,55,48,21,14,17,11,3,8,5,3,1,3,5
Datasets/wang/Images/train/class3/317.jpg,3,2,4,0,8,2,4,3,11,6,14,11,11,28,42,61,65,102,115,143,199,272,477,568,795,1130,1608,2316,3392,5443,10549,12638,17497,12621,9550,5482,3589,2591,1832,1289,924,675,470,375,311,271,156,134,116,85,58,59,36,27,29,38,15,14,13,11,5,4,2,3
Datasets/wang/Images/train/class3/304.jpg,3,5,7,3,8,5,9,14,18,30,31,37,46,60,65,94,154,177,288,424,502,716,1143,1731,2983,13538,8566,7945,8879,15447,15262,7401,3950,2729,2280,1004,630,516,408,292,246,149,114,89,71,52,40,27,26,15,20,10,3,8,4,7,6,5,3,1,2,2,2,2
Datasets/wang/Images/train/class1/105.jpg,4,3,3,0,3,1,0,4,5,3,8,6,12,9,16,14,19,21,40,42,60,64,90,134,187,262,456,686,1095,2010,3980,10962,20069,16875,15448,13101,5794,2612,1315,833,524,390,252,193,142,105,88,64,58,33,40,21,30,27,20,16,14,7,8,3,5,7,6,5
Datasets/wang/Images/train/class1/171.jpg,1,2,5,6,8,16,15,16,24,20,29,46,66,107,125,188,306,478,717,1090,1571,2164,3276,4531,6586,9728,12038,10554,14145,10611,5225,3879,2901,2144,1456,1068,837,590,486,337,231,171,134,81,70,53,31,32,15,24,12,15,7,8,8,6,4,3,0,1,1,2,1,2
Datasets/wang/Images/train/class1/173.jpg,4,2,2,4,12,10,13,21,17,16,20,20,29,20,28,28,42,61,83,121,123,136,201,246,438,699,1449,5658,14296,27256,9007,8527,12279,5568,4436,3336,1680,874,476,338,213,89,77,59,51,42,32,38,21,16,25,15,9,6,8,9,3,0,4,0,3,1,4,3
Datasets/wang/Images/train/class1/135.jpg,3,3,4,6,11,9,8,11,14,10,16,8,23,28,30,36,43,45,36,64,87,133,145,178,235,365,484,635,974,1222,1815,3227,11828,17314,18438,13499,7788,6273,4289,2579,1731,1090,843,606,488,326,268,218,163,93,96,72,67,85,58,52,46,20,25,11,10,8,8,4
Datasets/wang/Images/train/class1/115.jpg,20,22,20,19,20,30,33,40,42,42,55,51,90,122,143,271,365,549,866,1440,2274,3370,4337,5129,5525,6255,8415,12581,11742,11861,7758,8305,2175,1094,734,572,386,304,251,189,169,111,87,70,71,57,55,34,29,16,13,17,8,5,9,7,7,6,6,5,7,5,4,9
Datasets/wang/Images/train/class1/162.jpg,10,9,11,20,26,27,43,43,58,55,67,91,87,117,148,174,206,263,302,399,416,581,643,770,955,1323,4209,4390,7883,7765,6742,7851,12092,12668,8587,6851,3922,2662,1527,911,589,471,401,325,267,253,190,140,122,127,99,98,72,62,41,36,34,22,25,7,3,9,2,5
Datasets/wang/Images/train/class1/138.jpg,3,7,8,11,15,22,36,47,67,66,74,88,102,158,181,222,280,346,483,662,882,1205,1490,2497,7146,7403,10413,20166,23680,14096,1986,1210,800,547,396,303,269,201,159,143,111,82,60,32,16,15,14,15,9,16,8,11,6,7,5,3,4,4,3,3,2,2,3,3
Datasets/wang/Images/train/class1/112.jpg,3,5,4,14,18,11,23,21,34,46,63,82,125,166,268,301,384,554,885,1221,1599,2228,2821,4055,13773,11458,8183,7286,7414,7058,6135,5016,4183,3018,2310,1928,1781,1343,759,509,335,239,167,100,76,59,53,38,40,31,23,11,9,7,10,8,3,2,0,1,1,1,1,4
Datasets/wang/Images/train/class1/114.jpg,2,1,2,6,1,10,22,19,34,43,47,61,71,106,155,178,225,324,500,649,977,1390,1988,2550,3419,4333,5258,5944,7598,8577,6655,5628,5258,4902,4777,4408,4197,4319,3965,2986,1760,1244,916,664,464,339,294,231,154,139,103,93,85,49,29,29,23,26,19,18,18,7,5,10
Datasets/wang/Images/train/class1/149.jpg,2,5,4,8,10,15,22,15,29,26,33,57,34,51,57,60,103,127,202,325,427,541,725,908,1280,1804,6070,12900,24092,25097,14404,3847,1494,899,658,457,384,249,182,126,109,82,72,45,34,25,24,24,22,20,18,14,6,15,10,9,10,11,5,6,6,4,2,2
Datasets/wang/Images/train/class1/128.jpg,2,1,6,5,11,6,11,9,22,13,42,46,54,70,78,108,139,163,247,340,391,465,617,873,1310,1655,2176,3066,4056,5076,7103,10764,12821,9745,13151,9970,4428,2810,1808,1320,889,687,460,301,269,173,141,105,59,43,41,33,28,26,13,12,11,12,8,4,1,3,3,4
Datasets/wang/Images/train/class1/179.jpg,3,2,2,6,9,7,7,11,22,34,32,46,60,62,85,105,115,128,205,306,454,661,988,1668,2732,2996,4472,7384,9399,8437,8467,13960,10333,7748,5394,3935,2724,1779,1112,737,418,284,197,135,116,102,94,70,41,35,19,26,16,19,28,15,9,13,11,6,7,6,4,6
Datasets/wang/Images/train/class1/174.jpg,5,4,6,4,7,8,16,26,35,36,62,82,112,128,185,232,294,395,488,753,1036,1251,1790,2756,4608,7528,12087,18233,19478,9454,4780,3120,2274,1685,1227,946,735,560,484,378,225,176,150,134,84,62,46,29,18,15,16,14,11,8,4,2,4,5,6,0,1,1,2,3
Datasets/wang/Images/train/class1/109.jpg,3,6,11,9,15,23,31,45,59,61,87,92,97,106,156,226,289,399,474,596,707,978,1352,1715,2175,2828,3883,6729,9903,9850,6904,7167,7567,6990,5871,4527,3490,2730,2038,1600,1262,1142,882,640,521,439,328,296,221,171,145,99,100,76,41,43,38,13,11,15,10,12,6,4
Datasets/wang/Images/train/class1/157.jpg,3,1,3,6,5,4,6,7,12,13,12,17,26,38,45,84,113,100,155,161,180,246,316,407,538,790,1332,2534,3952,5622,15563,12974,14344,12155,9408,6099,3119,1883,1425,1207,857,587,422,299,247,198,184,144,116,85,66,55,42,23,12,11,11,7,5,9,10,6,1,2
Datasets/wang/Images/train/class1/167.jpg,4,3,6,4,7,8,5,12,23,37,39,29,51,73,116,150,241,349,529,777,1154,1773,2779,4096,6043,7401,8093,8563,9303,10324,10041,8972,6424,3841,2129,1292,858,595,455,387,275,217,191,134,92,81,59,39,48,20,25,19,21,33,13,9,13,4,6,7,3,3,3,3
Datasets/wang/Images/train/class1/170.jpg,3,2,4,2,2,2,5,0,4,4,5,16,24,18,27,46,80,84,138,210,323,445,624,819,1411,1982,3067,4552,6382,8710,11218,13962,16044,10339,6487,4209,2278,1379,974,715,497,317,260,183,105,64,47,35,28,30,28,27,18,17,20,7,1,6,2,3,3,2,4,4
Datasets/wang/Images/train/class1/106.jpg,5,2,8,17,8,15,17,25,34,36,48,57,58,54,53,95,120,180,194,240,309,370,416,507,686,813,983,1233,1546,2124,4374,12577,11147,10031,5741,7759,12001,12636,4625,1356,916,810,712,589,491,433,350,344,266,191,135,106,103,84,68,45,45,29,35,19,22,5,1,5
Datasets/wang/Images/train/class1/133.jpg,2,5,3,1,1,2,3,5,7,10,12,11,10,13,20,34,67,109,167,236,304,432,656,850,1227,1854,2472,3098,3617,4649,9933,15239,13239,9546,6770,5806,4504,3680,2549,1681,1350,1662,629,436,333,261,153,130,100,101,71,42,41,28,27,17,27,11,18,11,8,8,4,12
Datasets/wang/Images/train/class1/178.jpg,1,4,8,3,10,10,11,19,28,38,33,59,48,71,100,145,191,284,300,372,476,547,658,863,1011,1308,1785,5312,7733,15043,13155,7809,4257,3986,3998,3924,3950,3964,3431,3005,2420,1864,1374,1037,863,645,496,387,312,209,150,122,103,81,60,54,44,37,30,20,14,13,10,9
Datasets/wang/Images/train/class1/144.jpg,3,4,2,3,3,6,14,32,19,33,39,55,77,95,86,151,157,200,257,296,428,496,714,986,1259,1966,2674,3565,4559,5471,6002,6173,6302,6094,5836,6491,13590,15841,2109,1413,1109,842,581,517,414,342,253,182,121,83,79,74,58,32,25,18,14,22,5,4,5,6,11,6
Datasets/wang/Images/train/class1/120.jpg,3,3,4,1,6,15,7,19,16,30,16,35,41,50,64,73,107,169,225,291,347,490,740,1177,2111,3170,3095,5035,11048,14665,14362,15601,12593,4365,2638,1593,1140,787,479,411,269,190,176,157,114,72,64,56,42,40,24,14,12,8,12,1,2,4,6,3,5,7,0,4
Datasets/wang/Images/train/class1/156.jpg,2,3,5,4,13,16,21,32,42,48,71,86,98,119,165,197,254,295,306,448,555,676,936,1178,1646,3156,5384,24339,33189,5755,5813,4604,3084,1751,982,643,519,378,265,239,197,163,120,109,80,65,55,44,32,19,17,21,18,13,9,4,4,3,3,1,2,5,0,3
Datasets/wang/Images/train/class1/137.jpg,5,3,5,7,12,9,24,26,22,28,35,44,65,73,76,114,145,182,246,325,357,512,621,729,948,1356,2055,2946,4358,8203,16426,29605,16334,4540,2149,1503,1007,701,516,369,301,250,197,156,136,83,86,66,62,51,50,55,30,29,15,13,10,8,6,5,2,7,2,3
Datasets/wang/Images/train/class1/117.jpg,4,5,6,8,10,8,14,7,16,31,41,44,65,68,83,92,126,149,183,222,306,357,412,555,667,880,994,1122,1332,1601,1827,2505,3309,4898,7783,10162,9809,11733,21194,6040,2243,1581,1237,1054,821,682,516,343,300,207,186,118,90,62,52,40,26,33,12,15,6,6,3,3
Datasets/wang/Images/train/class1/124.jpg,2,10,7,8,10,14,20,14,16,17,24,25,28,66,60,101,124,162,177,192,261,320,525,774,1259,2126,3460,5337,8593,11329,11791,11846,9745,5411,6652,14147,1003,667,449,344,234,195,154,135,91,91,53,48,24,29,29,14,24,19,10,11,5,4,4,3,5,2,1,3
Datasets/wang/Images/train/class1/177.jpg,5,1,1,5,3,8,12,9,9,11,13,27,26,35,54,79,129,177,241,337,528,653,898,1241,1761,2530,3208,4151,5200,6132,8979,30882,10048,6384,4563,3025,2053,1336,985,659,495,345,243,172,135,107,62,61,47,34,33,28,25,14,12,17,8,18,8,7,11,10,8,6
Datasets/wang/Images/train/class1/140.jpg,7,11,11,21,34,33,52,59,89,105,125,151,154,291,385,498,579,733,944,1191,1445,1811,2294,2753,3757,4740,5902,10915,11802,11786,9375,7308,4435,2965,2350,1820,1540,1221,968,779,595,484,404,303,238,167,139,87,75,86,57,42,38,21,30,19,25,17,10,9,7,4,5,3
Datasets/wang/Images/train/class1/132.jpg,3,4,10,9,8,16,24,40,47,80,73,88,105,148,150,202,214,301,349,450,512,676,800,1064,1294,1598,2131,3016,6646,8209,9425,9195,9362,8107,6317,5360,4426,3765,3010,2778,2571,1466,990,722,543,433,323,249,200,191,127,104,88,68,71,34,27,29,18,15,10,3,4,6
Datasets/wang/Images/train/class1/176.jpg,5,5,4,5,6,15,14,20,27,27,29,54,81,83,107,109,187,198,280,350,490,588,759,995,1365,1689,2187,3040,4060,5511,14372,24998,14794,7038,5157,2698,1701,1224,891,672,506,416,316,223,186,135,113,91,66,75,55,62,41,40,23,20,23,19,15,14,8,9,10,3
Datasets/wang/Images/train/class1/122.jpg,3,3,2,6,6,8,8,10,9,19,50,46,80,83,86,114,170,233,311,310,351,443,493,598,755,959,1535,2405,4573,4955,8625,12416,11401,8995,11213,10987,4042,2826,2116,1564,1218,920,716,545,459,401,284,243,149,128,96,82,49,40,39,29,31,12,13,16,7,11,3,4
Datasets/wang/Images/train/class1/148.jpg,3,1,2,8,4,7,7,13,18,14,18,28,37,40,71,95,125,165,165,217,270,331,471,608,910,4172,12839,12053,11695,6252,7833,7204,6816,5638,4770,3957,3037,2226,1660,1232,927,727,510,317,220,157,97,54,57,44,27,28,22,20,16,18,14,8,6,5,11,2,3,2
Datasets/wang/Images/train/class1/111.jpg,5,6,3,2,2,10,17,32,53,42,54,79,119,146,148,207,286,380,459,628,852,1235,1810,2732,3856,6639,11863,9427,12964,11433,8598,7731,5979,2916,2130,1542,1167,766,560,401,268,183,147,114,82,56,51,45,16,17,5,8,3,1,3,3,1,3,6,3,3,3,1,3
Datasets/wang/Images/train/class1/145.jpg,3,0,2,3,1,2,3,1,3,2,3,1,2,3,5,4,1,7,9,19,22,39,45,42,51,74,81,95,100,150,206,275,596,1377,5428,7053,9405,12063,19256,22904,12568,2703,1125,743,442,298,256,195,131,131,82,69,51,43,36,28,18,14,14,9,1,3,3,5
Datasets/wang/Images/train/class1/102.jpg,4,4,2,10,4,6,4,6,9,6,9,18,23,16,34,39,31,51,78,94,99,148,191,268,367,549,717,973,1680,4010,4962,17122,24191,15276,11236,6648,3378,2012,1185,818,574,399,248,192,134,111,85,73,41,40,33,18,17,11,10,8,7,7,3,2,2,2,3,6
Datasets/wang/Images/train/class1/143.jpg,4,4,1,1,3,3,6,3,2,4,2,1,3,8,2,3,9,17,28,30,45,71,90,125,142,361,2110,2984,4516,7469,7887,7915,8441,8483,7700,7335,9345,8821,6288,3001,1631,891,605,469,300,266,198,137,94,88,65,56,55,40,24,23,25,24,17,10,5,6,7,5
Datasets/wang/Images/train/class1/139.jpg,2,4,3,4,3,2,7,3,5,14,12,10,35,37,47,65,71,109,108,148,156,272,340,433,479,720,948,1237,1668,2162,2784,3511,4810,7530,12084,13909,15331,11173,6574,3803,2249,1536,998,708,527,408,273,181,187,123,124,72,65,47,57,38,22,22,17,6,11,12,4,4
Datasets/wang/Images/train/class1/121.jpg,2,4,1,1,2,2,4,3,7,9,10,25,20,28,41,56,69,74,138,160,176,234,272,432,601,845,1138,1813,5965,17941,14602,9929,19164,4341,5059,4039,2754,1792,1212,829,741,623,548,466,437,326,272,230,203,144,110,91,64,46,39,35,32,26,22,19,14,14,6,2
Datasets/wang/Images/train/class1/154.jpg,3,1,8,9,10,19,28,28,51,53,89,88,130,153,153,198,293,304,367,459,698,878,1046,1161,1491,2002,2906,6829,13516,9334,5925,6060,6807,8159,7838,6845,5031,2950,2006,1231,727,501,385,315,207,160,164,136,94,84,66,63,47,39,35,19,29,20,9,13,9,11,9,5
Datasets/wang/Images/train/class1/152.jpg,9,9,11,8,5,7,6,12,16,14,21,14,27,30,50,46,46,66,63,98,114,140,169,235,271,345,419,626,949,2439,2670,3608,7873,23275,29702,15485,5441,1538,590,353,266,177,177,164,130,102,110,72,69,46,30,26,30,10,16,18,7,8,5,6,12,7,9,7
Datasets/wang/Images/train/class1/150.jpg,3,3,2,3,10,10,4,5,4,22,16,10,29,16,26,26,32,53,49,88,133,153,202,248,270,379,476,618,784,1101,1521,2793,4656,9063,11129,12791,19488,13212,6748,3909,2478,1608,1020,826,550,405,321,234,169,129,105,81,62,52,44,24,20,19,15,18,22,6,6,5
Datasets/wang/Images/train/class1/161.jpg,6,6,4,3,8,5,10,16,18,18,29,26,38,42,46,64,70,84,142,160,204,227,332,419,543,757,1131,2058,4932,10831,29028,34517,4762,1979,1333,1026,773,548,430,341,247,201,152,153,114,109,65,58,41,42,33,22,26,16,16,9,6,8,6,3,2,3,3,3
Datasets/wang/Images/train/class1/134.jpg,3,1,5,4,5,6,7,5,6,11,19,8,27,16,35,32,48,72,96,169,212,305,387,510,729,1074,1497,1923,2473,3213,4613,6296,9507,12954,12726,9635,8016,7518,5365,2965,1731,1194,846,619,385,295,200,140,110,81,55,32,30,24,21,17,8,8,2,4,5,1,1,2
Datasets/wang/Images/train/class1/172.jpg,5,3,5,5,4,11,13,15,23,31,51,82,90,119,185,222,296,380,530,720,1023,1235,1494,1806,2289,3104,6266,12299,17076,13399,6022,5088,4901,4457,3683,2968,2119,1426,1055,839,667,521,419,299,270,192,161,107,89,57,50,39,36,20,9,6,4,6,2,1,4,2,2,2
Datasets/wang/Images/train/class1/159.jpg,4,5,2,7,3,11,7,14,14,22,28,38,45,53,50,81,90,117,123,168,215,266,340,506,938,1917,3136,4564,5577,5551,4859,6683,14835,21831,9989,6388,3947,1970,1060,703,530,375,276,198,159,129,79,76,71,52,39,33,23,21,18,21,11,6,7,7,6,6,1,3
Datasets/wang/Images/train/class1/126.jpg,3,2,2,5,5,4,7,7,3,7,7,13,13,18,16,17,25,34,28,58,77,101,110,144,233,270,424,1084,2105,3305,5295,9195,13540,13244,14796,14499,11167,4458,1296,706,487,391,270,202,137,116,67,69,58,49,29,11,7,13,12,11,10,9,7,4,5,5,6,6
Datasets/wang/Images/train/class1/118.jpg,3,1,2,2,5,4,11,8,9,12,12,33,24,33,42,60,72,121,139,181,180,233,316,402,520,695,839,1114,1353,1788,2599,4378,7194,9120,9195,8384,7638,8200,8659,7678,5379,3242,2194,1611,1163,795,615,478,362,283,216,161,143,124,85,44,43,31,25,14,13,11,9,4
Datasets/wang/Images/train/class1/108.jpg,3,10,9,15,29,41,50,46,70,93,110,135,175,222,250,319,443,546,678,862,1200,1829,2790,4274,6695,10368,16859,21000,13124,6147,3254,1982,1196,861,552,415,292,260,156,125,114,112,94,87,60,66,55,45,40,43,29,21,19,6,5,1,2,3,3,3,5,2,0,4
Datasets/wang/Images/train/class1/125.jpg,6,4,3,2,6,6,5,6,7,8,11,15,9,12,14,14,31,18,34,46,55,81,78,118,169,215,296,421,870,2518,6286,9880,13985,22147,10437,5672,5294,4877,4389,3442,2354,1672,1013,614,375,272,141,105,56,44,48,36,23,15,12,12,4,2,3,5,4,3,1,3
Datasets/wang/Images/train/class1/136.jpg,5,1,3,3,8,10,15,19,16,35,31,33,49,64,67,87,102,162,185,223,275,331,416,458,559,816,1198,1485,2191,5115,10550,11024,15828,12357,8011,7706,6503,4665,2780,1288,888,623,492,299,235,202,148,139,110,95,66,69,59,62,37,26,15,9,11,10,15,10,6,4
Datasets/wang/Images/train/class1/146.jpg,3,1,3,5,4,16,9,15,23,12,31,32,38,51,76,97,119,122,151,176,203,233,330,538,1285,3539,7044,9835,9016,7367,6390,11624,9407,6630,7096,6238,4077,2097,981,680,477,382,308,259,221,166,142,125,128,90,91,58,48,31,34,30,31,22,15,17,12,10,10,3
Datasets/wang/Images/train/class1/151.jpg,4,6,16,16,24,21,36,40,46,68,67,60,93,115,176,220,327,381,507,629,892,1299,1759,2543,3501,4798,10984,22078,17838,7858,5325,4181,3147,2126,1667,1151,850,672,538,486,356,256,220,167,125,104,94,75,70,51,53,36,44,20,29,18,12,8,8,5,3,1,2,2
Datasets/wang/Images/train/class1/164.jpg,4,4,4,8,5,8,9,18,33,56,48,47,70,89,132,161,178,187,234,282,378,475,598,911,1336,2343,4316,7353,11388,13419,10643,6577,5257,5084,5298,4602,3512,2648,1955,1532,1309,1037,847,705,578,496,377,309,269,254,176,188,128,84,94,72,49,38,31,21,14,17,6,3
Datasets/wang/Images/train/class1/130.jpg,3,8,10,5,20,37,49,72,65,101,132,228,291,355,449,601,768,807,1019,1159,1418,1602,1870,2183,2661,3510,6271,9247,12166,12982,10705,7398,6743,6364,4052,1461,569,289,182,109,89,60,35,33,18,30,15,11,6,7,3,9,4,0,3,1,8,1,0,0,4,0,2,4
Datasets/wang/Images/train/class1/163.jpg,3,2,5,4,9,6,5,6,6,8,8,12,7,7,5,10,15,19,10,11,9,26,21,26,25,21,28,20,46,54,91,192,442,901,1880,3720,6631,14670,32541,20877,9592,3658,1392,409,200,109,85,69,47,62,27,33,36,33,45,27,18,17,19,10,14,9,8,6
Datasets/wang/Images/train/class1/104.jpg,2,2,0,4,3,3,4,1,3,2,1,3,2,1,4,6,6,17,16,35,52,70,76,90,143,162,229,315,384,490,630,780,1106,1687,2556,7613,19025,19482,19777,12423,4713,2203,1234,766,531,411,267,231,185,127,95,87,52,50,38,21,27,18,16,16,7,1,1,2
Datasets/wang/Images/train/class1/169.jpg,5,4,2,6,6,8,6,7,8,6,12,14,12,23,47,47,49,70,71,85,102,130,163,236,369,543,934,1311,1938,2579,3603,4965,12681,32141,7144,7228,6777,6049,3704,1769,943,647,454,322,233,181,152,118,69,33,51,37,32,27,24,33,29,17,11,5,10,13,6,3
Datasets/wang/Images/train/class1/103.jpg,4,8,8,5,10,11,15,15,7,18,19,19,14,31,31,34,41,40,58,78,89,132,184,193,236,382,657,4509,11412,10265,11539,4053,5051,7529,9963,10540,8336,5537,3048,1597,734,451,330,224,152,118,96,78,91,75,49,35,25,24,19,23,21,6,11,6,8,5,3,2
Datasets/wang/Images/train/class1/142.jpg,4,2,4,7,11,16,10,25,27,29,51,55,92,132,184,218,297,367,446,533,760,997,1418,1885,2602,4905,13934,17157,13778,10847,5785,4528,4310,3489,2853,1920,1181,865,667,531,422,306,199,149,91,50,33,22,20,12,12,9,12,6,10,5,3,8,2,4,2,1,1,3
Datasets/wang/Images/train/class1/101.jpg,2,1,3,1,2,1,1,5,3,2,3,9,20,25,22,18,21,20,28,46,48,64,88,120,204,244,217,285,387,512,690,1056,1503,4208,10722,14999,20687,19201,11161,4775,2575,1524,791,589,330,240,187,118,103,82,74,61,51,38,36,39,19,13,8,5,7,4,2,4
Datasets/wang/Images/train/class1/166.jpg,6,2,2,5,4,10,9,12,13,14,29,45,56,50,79,99,137,171,223,298,355,530,694,908,1223,1680,2061,2696,3201,4035,5718,9464,18461,15215,4779,5967,5829,3426,2172,1583,1342,1042,927,748,620,530,420,306,254,198,185,135,88,75,55,22,26,19,21,16,4,5,2,3
Datasets/wang/Images/train/class1/168.jpg,5,1,1,5,2,6,4,1,6,0,7,9,5,18,20,27,29,64,56,99,135,211,266,399,589,702,1142,1562,2206,3009,3922,4672,5055,9618,17821,12337,4858,5261,6560,7395,4761,2256,1107,617,422,256,221,165,112,92,64,45,13,16,10,18,11,7,9,6,4,2,2,3
Datasets/wang/Images/train/class1/110.jpg,2,2,7,5,8,7,1,12,17,17,21,27,49,87,103,176,205,297,338,498,642,904,1193,1609,2277,3098,4172,6486,18088,20943,8769,6644,5051,3882,3041,2295,1765,1326,1035,775,571,425,342,284,193,148,135,99,63,36,30,27,20,16,5,13,6,2,1,3,4,2,3,2
Datasets/wang/Images/train/class1/116.jpg,5,2,4,1,2,5,7,18,25,29,53,58,57,103,144,186,303,380,560,751,1008,1374,1832,2810,5425,10177,11570,12413,18938,6773,4934,3736,3014,2488,2358,1617,1063,860,696,538,453,363,259,193,146,133,111,70,66,41,41,20,20,13,5,9,6,16,5,4,2,5,4,2
Datasets/wang/Images/train/class1/119.jpg,5,6,7,4,8,4,20,23,28,34,54,62,66,110,133,140,157,234,271,360,487,698,1000,1563,2257,3453,4606,5064,5667,5431,15824,12302,5612,10863,11638,3867,1730,1110,857,599,431,307,236,205,163,125,94,63,55,44,46,38,26,22,17,9,13,15,10,7,10,6,5,3
Datasets/wang/Images/train/class1/107.jpg,4,4,2,3,2,3,9,2,11,10,24,19,28,29,45,59,78,84,135,183,255,304,392,532,708,1010,1336,1878,2161,2744,3347,4115,5210,12437,19276,17041,7178,4432,3153,2404,1851,1373,1081,821,683,487,393,301,184,137,114,70,35,37,23,15,7,11,8,8,8,2,2,6
Datasets/wang/Images/train/class1/147.jpg,3,5,12,9,4,12,8,6,16,16,27,18,29,36,41,65,105,138,172,222,313,381,447,638,921,1242,1580,2031,2865,3980,4689,11694,12890,11925,8564,6295,5307,4129,3387,2750,2277,1863,1501,1176,927,759,633,481,390,297,226,218,169,125,87,56,50,37,19,17,15,6,1,2
Datasets/wang/Images/train/class1/160.jpg,3,1,6,7,7,7,11,16,31,36,65,95,153,181,282,380,547,735,1038,1410,1914,2513,3605,4701,5736,6350,6357,6387,6099,5992,6031,6235,6734,7300,6222,3095,1975,1491,1073,790,524,431,357,314,258,198,170,124,85,61,53,34,21,19,10,7,6,5,3,1,3,3,3,3
Datasets/wang/Images/train/class1/155.jpg,4,2,9,5,11,3,7,4,9,18,40,37,43,45,46,61,68,77,116,126,231,299,445,695,1202,2761,8373,26796,27114,11715,4725,3455,2818,2149,1461,941,690,449,268,193,165,125,103,66,57,48,34,30,26,17,15,10,10,9,9,6,8,18,13,11,6,2,3,2
Datasets/wang/Images/train/class1/113.jpg,3,2,5,1,11,11,14,15,8,19,30,45,45,69,88,123,162,225,276,323,426,485,617,845,959,1270,1706,2081,2466,3225,4179,5523,7074,8527,9845,12997,10255,6428,4733,3558,2415,1689,1294,1016,789,598,461,345,257,184,117,100,73,52,39,46,32,33,22,25,7,13,17,6
Datasets/wang/Images/train/class1/158.jpg,5,3,5,7,7,8,14,21,18,20,21,35,43,73,84,118,111,146,209,273,315,452,647,904,1210,1712,2387,4080,5896,6356,7323,11600,34686,8861,3174,2076,1343,884,671,574,452,299,255,198,145,100,78,73,49,52,52,36,34,30,18,15,7,7,5,8,9,3,5,2
Datasets/wang/Images/train/class1/153.jpg,3,5,7,11,10,17,12,26,33,32,48,54,83,130,154,198,268,270,392,493,670,851,1269,1665,2179,3150,4600,6431,7511,8439,9399,10204,10726,9225,6332,3916,2518,1668,1253,892,725,571,413,318,261,167,133,104,103,77,64,40,53,22,27,20,26,14,5,3,3,3,3,5
Datasets/wang/Images/train/class1/127.jpg,3,2,4,4,7,11,20,22,18,21,33,36,49,54,60,80,100,135,150,149,157,197,209,307,351,413,503,578,686,811,1116,1676,2536,5771,16550,21986,14781,10264,6096,3636,2320,1891,1307,848,599,384,269,218,207,138,130,79,92,67,45,45,26,19,12,5,7,5,3,6
Datasets/wang/Images/train/class1/165.jpg,3,1,3,3,4,12,17,17,16,28,37,44,59,69,108,177,160,253,263,392,472,561,628,786,908,1300,1816,3569,8853,13803,19662,5042,5280,9922,10296,4923,1996,1408,1158,957,703,589,469,333,292,222,175,115,94,81,50,33,27,27,21,15,16,11,5,11,3,1,2,3
Datasets/wang/Images/train/class1/131.jpg,8,3,5,10,5,9,5,12,5,5,13,8,12,7,9,12,9,9,17,32,43,36,45,82,192,352,713,1379,2176,2292,2405,3195,13345,35556,26804,7635,748,377,195,167,84,30,26,32,24,16,21,14,10,19,9,5,8,9,5,9,6,8,7,9,3,8,4,6
Datasets/wang/Images/train/class1/141.jpg,20,10,7,9,7,7,13,17,20,15,18,33,23,33,33,32,44,100,131,150,216,264,362,599,1053,1614,2337,6145,25033,28103,11801,5240,3976,3062,2293,1682,1126,733,525,339,240,161,103,86,90,48,59,52,34,30,22,18,21,9,16,13,12,17,13,13,10,7,2,3
Datasets/wang/Images/train/class1/175.jpg,3,13,16,11,24,26,42,52,49,65,73,85,100,116,147,195,297,399,589,860,1320,1853,2502,3200,4468,5859,7190,11729,15337,11264,7661,5623,4544,3519,2470,1682,1183,903,691,468,365,247,184,165,107,86,81,59,67,41,44,44,33,45,25,17,31,15,4,4,3,2,3,4
Datasets/wang/Images/train/class1/129.jpg,11,5,11,10,12,12,31,33,42,51,52,89,114,146,154,198,244,322,388,571,737,963,1188,1650,2331,3368,5521,11189,21592,12317,7902,5813,4348,3379,2881,2701,2433,1847,1293,882,466,244,189,132,114,85,72,59,48,14,16,7,7,8,2,1,0,2,0,0,2,0,2,3
