class,img_path,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191
class1,../Datasets/wang/Images/train/class1/152.jpg,0.00231934,0.00153605,0.00258382,0.00532023,0.00829061,0.0149434,0.0148315,0.0105082,0.00735474,0.00637817,0.00582886,0.00655111,0.00680542,0.00680542,0.00574748,0.00403849,0.00264486,0.00208537,0.00168864,0.00125122,0.00118001,0.00131226,0.000986735,0.00106812,0.000956217,0.000854492,0.000793457,0.000864665,0.000905355,0.00101725,0.000996908,0.00120036,0.0020752,0.00355021,0.00981649,0.0325419,0.0669352,0.087443,0.0782878,0.0726013,0.082428,0.0992635,0.107961,0.10081,0.0666301,0.0350749,0.0146383,0.00510661,0.00205485,0.00126139,0.000752767,0.000406901,0.000325521,7.12077e-05,0.000142415,6.10352e-05,3.05176e-05,4.06901e-05,2.03451e-05,0,2.03451e-05,0,0,0,0.000498454,0.00193278,0.00575765,0.0035909,0.00208537,0.00184123,0.00223796,0.00265503,0.0037028,0.00459798,0.00812785,0.011912,0.0155131,0.00942993,0.00578817,0.00423177,0.00339762,0.00270589,0.0025533,0.00229899,0.00264486,0.00350952,0.00306193,0.00263468,0.00285848,0.0021464,0.00164795,0.00143433,0.00139364,0.00120036,0.0013326,0.00188192,0.00276693,0.00706991,0.0255432,0.0580444,0.0806681,0.0796509,0.0772705,0.0851339,0.0930481,0.104513,0.10259,0.0754801,0.0447896,0.0218913,0.00838216,0.00369263,0.0022583,0.00156657,0.00124105,0.000996908,0.000712077,0.000590007,0.000528971,0.000366211,0.000325521,0.000213623,2.03451e-05,3.05176e-05,1.01725e-05,0,0,0,9.15527e-05,0.000111898,0.000152588,0.000244141,0.000264486,0.000366211,0.000762939,0.00143433,0.00234985,0.00483195,0.00518799,0.00403849,0.00416056,0.00546265,0.00591024,0.00696818,0.00886027,0.00708008,0.00560506,0.00390625,0.00332642,0.00263468,0.00215658,0.00226847,0.00209554,0.00182088,0.00157674,0.00149536,0.00191243,0.00286865,0.00466919,0.00852458,0.0231527,0.0511068,0.0767009,0.0904541,0.0890198,0.0887248,0.0914307,0.0934245,0.0980326,0.0742188,0.050293,0.0286764,0.0133667,0.0067749,0.00434367,0.00333659,0.00234985,0.00182088,0.00134277,0.0009257,0.000722249,0.000895182,0.000691732,0.000640869,0.000823975,0.000864665,0.0010376,0.000590007,0.000406901,0.000295003,0.00012207,0.000274658
class1,../Datasets/wang/Images/train/class1/153.jpg,0.0480347,0.0257874,0.0249939,0.0246785,0.0268555,0.0279134,0.0275269,0.0285034,0.0292358,0.0284932,0.0286357,0.0278015,0.0260722,0.0255432,0.0242106,0.022522,0.0215454,0.0212504,0.0202128,0.019633,0.0193278,0.0187988,0.018158,0.0189311,0.019338,0.021047,0.0216064,0.0229085,0.023173,0.024292,0.0234578,0.0219421,0.0222473,0.0213827,0.0221151,0.0216268,0.0198263,0.0185547,0.0156047,0.0139364,0.0121562,0.00979614,0.00829061,0.00629679,0.00490316,0.00354004,0.00278727,0.0023702,0.0016276,0.00141398,0.000946045,0.000823975,0.000681559,0.000651042,0.0015564,0.00200399,0.00158691,0.000640869,0.000132243,7.12077e-05,0,0,0,0,0.0098877,0.0143026,0.0160319,0.0162557,0.0156453,0.0157369,0.0169373,0.0183411,0.0190938,0.0199076,0.021759,0.0229187,0.0237122,0.0239665,0.0230815,0.0242208,0.0237427,0.0237528,0.0237325,0.0233154,0.0216471,0.0203756,0.0204671,0.0194194,0.0189819,0.0193075,0.0189006,0.0182292,0.0188904,0.0184733,0.0199076,0.0201619,0.0207418,0.0231323,0.0229594,0.0236613,0.0244039,0.0249837,0.0267639,0.0255432,0.0233968,0.0235494,0.0216675,0.0194295,0.0178426,0.0150146,0.0121765,0.00983683,0.00752767,0.00608317,0.00460815,0.00405884,0.00373332,0.00297038,0.00199382,0.00115967,0.000823975,0.000366211,0.000244141,9.15527e-05,7.12077e-05,3.05176e-05,2.03451e-05,1.01725e-05,0.0207926,0.0194295,0.0197652,0.0181885,0.0185242,0.0185547,0.0195719,0.0221049,0.022644,0.0238749,0.0251668,0.0267334,0.0257874,0.0259806,0.0260417,0.0241903,0.0233561,0.023641,0.0223083,0.0216268,0.0210775,0.0199382,0.0202535,0.0201823,0.0198669,0.0206706,0.0219218,0.0219828,0.0227254,0.0230204,0.0220846,0.0221863,0.0220235,0.0209452,0.0210673,0.019165,0.0186361,0.0187785,0.0173747,0.0177002,0.0163167,0.0164286,0.0160828,0.0144958,0.0140381,0.0134074,0.0113831,0.00981649,0.00794474,0.0061849,0.00482178,0.00297038,0.00218709,0.00135295,0.00096639,0.000579834,0.000467936,0.000356038,0.000203451,7.12077e-05,3.05176e-05,1.01725e-05,0,0
class1,../Datasets/wang/Images/train/class1/154.jpg,0.00548299,0.00415039,0.00489299,0.00613403,0.00716146,0.00708008,0.0072937,0.00709025,0.00692749,0.00691732,0.00709025,0.00689697,0.00713094,0.00716146,0.00733439,0.00630697,0.00673421,0.00646973,0.00700887,0.00750732,0.00763957,0.00785319,0.00840251,0.00908407,0.00921631,0.0100911,0.00992839,0.0123494,0.0183818,0.0261129,0.0344442,0.0452474,0.0605672,0.0662537,0.0649516,0.0528158,0.0484823,0.0454102,0.0449829,0.045756,0.0411784,0.0366313,0.0309652,0.0260518,0.019989,0.015269,0.0112203,0.00978597,0.0082194,0.00723267,0.00626628,0.00518799,0.00449626,0.00417074,0.0054423,0.00374349,0.00136312,0.00080363,0.000478109,0.000406901,9.15527e-05,0.000111898,6.10352e-05,9.15527e-05,0.00141398,0.00189209,0.00282796,0.00391642,0.0050354,0.00606283,0.00812785,0.0114441,0.0123088,0.0165812,0.0315857,0.0296326,0.0301921,0.0425822,0.0343018,0.0320943,0.0551961,0.0416056,0.0294393,0.0267843,0.0185343,0.0144958,0.0142822,0.0142822,0.0152893,0.0138143,0.0124207,0.011617,0.0102743,0.00897217,0.00872803,0.00817871,0.00876872,0.00965373,0.00996908,0.0109253,0.0121155,0.0146586,0.0171407,0.0211995,0.0283101,0.0323588,0.0364583,0.039856,0.0367432,0.0304464,0.0259196,0.020518,0.0161031,0.0127665,0.00979614,0.00817871,0.00696818,0.00641886,0.00368245,0.00301107,0.0020752,0.00121053,0.000498454,0.000223796,0.000111898,0,0,0,0.00134277,0.00201416,0.00344849,0.00444539,0.00678508,0.015096,0.0321859,0.0314535,0.0342712,0.0399984,0.0381673,0.0565796,0.0508728,0.0295105,0.0247192,0.0236003,0.0170186,0.0155233,0.0150452,0.0128886,0.0124207,0.0132548,0.0136515,0.012675,0.0113322,0.0111796,0.0119324,0.0113525,0.0120544,0.012675,0.0158997,0.0182292,0.0230713,0.0263367,0.0319621,0.0355428,0.0356344,0.0356547,0.0329997,0.0298971,0.0254517,0.0204468,0.0165405,0.0129395,0.00973511,0.00832113,0.00684611,0.00542196,0.00475057,0.00389608,0.00355021,0.00354004,0.00355021,0.00365194,0.00198364,0.00136312,0.00169881,0.00158691,0.00106812,0.000569661,0.000295003,6.10352e-05,1.01725e-05,0
class1,../Datasets/wang/Images/train/class1/155.jpg,0.000345866,0.000345866,0.000732422,0.000874837,0.00101725,0.00115967,0.00126139,0.00142415,0.00126139,0.00170898,0.00338745,0.00837199,0.020457,0.0331523,0.0423584,0.047526,0.0520121,0.0651143,0.0581869,0.0495402,0.0545959,0.0530802,0.0499878,0.044281,0.0280965,0.0175476,0.00949097,0.013621,0.0151774,0.0155334,0.0180562,0.0332845,0.0321859,0.0208333,0.00783285,0.00893148,0.0109558,0.0128377,0.0151062,0.0161845,0.0157979,0.0157369,0.0143026,0.0130615,0.0113729,0.00983683,0.00726318,0.00644938,0.00569661,0.00540161,0.00442505,0.00430298,0.00417074,0.00292969,0.00257365,0.00221761,0.00172933,0.00159709,0.00115967,0.000895182,0.000539144,0.000356038,0.000233968,9.15527e-05,0.000620524,0.000813802,0.000752767,0.000976562,0.00139364,0.00186157,0.00328573,0.00505575,0.00575765,0.00548299,0.00496419,0.00532023,0.00965373,0.0169373,0.0219116,0.0328674,0.0484924,0.0602315,0.0693258,0.0804545,0.0722249,0.0617065,0.0729777,0.072703,0.061381,0.0365194,0.0205078,0.0098877,0.00603231,0.00725301,0.00853475,0.0101624,0.0120951,0.0141093,0.0148112,0.0160217,0.0163269,0.0151571,0.0140381,0.0120036,0.00982666,0.00771077,0.00663249,0.00522868,0.00484212,0.0041097,0.00409953,0.00357056,0.00349935,0.00396729,0.00338745,0.00268555,0.0020752,0.0017395,0.00137329,0.0011495,0.00138346,0.00116984,0.000681559,0.000101725,0.000101725,3.05176e-05,1.01725e-05,1.01725e-05,0.000152588,0.000488281,0.00142415,0.00253296,0.00380452,0.00404867,0.00386556,0.00388591,0.00418091,0.00633748,0.00763957,0.0113627,0.0113525,0.0135193,0.0174459,0.0192464,0.0205383,0.0259196,0.0313517,0.0378621,0.0389608,0.0423889,0.0470378,0.0543823,0.063619,0.0502523,0.0590719,0.0671488,0.0668437,0.0449117,0.026652,0.0135193,0.00928752,0.0113729,0.0131429,0.0143534,0.0159505,0.0159709,0.0169169,0.0157674,0.0133057,0.0111593,0.00859579,0.00708008,0.00564575,0.0050354,0.00486247,0.00384521,0.00394694,0.00364176,0.00378418,0.00326538,0.00229899,0.00193278,0.00139364,0.00128174,0.00109863,0.00149536,0.000946045,0.000528971,0.000223796,7.12077e-05,3.05176e-05,2.03451e-05
class1,../Datasets/wang/Images/train/class1/156.jpg,0.000701904,0.0015564,0.00228882,0.00376383,0.0043335,0.00505575,0.00588989,0.00654093,0.00691732,0.00757853,0.00806681,0.00842285,0.00843302,0.00893148,0.00941976,0.0100505,0.010732,0.0110474,0.0108948,0.00880941,0.00775146,0.00764974,0.00706991,0.00702922,0.00757853,0.00828044,0.00917562,0.0105387,0.0128988,0.0208435,0.0471903,0.088857,0.0985107,0.0654907,0.06073,0.0808614,0.0980733,0.133647,0.0582682,0.00649007,0.00216675,0.0015564,0.00135295,0.00118001,0.00147502,0.00158691,0.00175985,0.00179036,0.00130208,0.000905355,0.00080363,0.000712077,0.000732422,0.00080363,0.000549316,0.000569661,0.000539144,0.000549316,0.000783285,0.000681559,0.000590007,0.000488281,0.000295003,0.000457764,0.000610352,0.00138346,0.00230916,0.00373332,0.00495402,0.00613403,0.00694784,0.00877889,0.00946045,0.0108032,0.0120544,0.0128377,0.011556,0.0106099,0.00949097,0.00932821,0.00835164,0.00795492,0.00733439,0.00733439,0.00839233,0.015269,0.0478516,0.0783183,0.0933634,0.053243,0.0511373,0.0816956,0.121979,0.0720215,0.00719198,0.00811768,0.0100301,0.0140889,0.0206299,0.0300802,0.0363566,0.0349121,0.0233968,0.0107727,0.00420125,0.00220744,0.00154622,0.00171916,0.00210571,0.00195312,0.00186157,0.00138346,0.00127157,0.00120036,0.00121053,0.00096639,0.000946045,0.00106812,0.00088501,0.000986735,0.000834147,0.000915527,0.000732422,0.000498454,0.000356038,0.000203451,7.12077e-05,6.10352e-05,0.000905355,0.00126139,0.00241089,0.00360107,0.00509644,0.00540161,0.00674438,0.0071818,0.0108643,0.026357,0.0607096,0.0902303,0.109273,0.100087,0.0942993,0.0771688,0.0340373,0.0209045,0.0172729,0.0137126,0.0107727,0.00915527,0.00772095,0.0069987,0.00664266,0.00576782,0.00541178,0.00498454,0.00511678,0.00502523,0.00482178,0.00521851,0.00536092,0.00582886,0.00667318,0.00748698,0.00982666,0.0126445,0.0170797,0.0213928,0.0264587,0.0300496,0.0285034,0.0226237,0.014445,0.00708008,0.00383504,0.00220744,0.00143433,0.00115967,0.00112915,0.00110881,0.000996908,0.00101725,0.00105794,0.00116984,0.00107829,0.000956217,0.000732422,0.000620524,0.000335693,0.000284831,0.00012207,0.000142415
class1,../Datasets/wang/Images/train/class1/157.jpg,0.000935872,0.000600179,0.000915527,0.000793457,0.000691732,0.000457764,0.000569661,0.000467936,0.000417074,0.000539144,0.000661214,0.000905355,0.000813802,0.00116984,0.00127157,0.00120036,0.00186157,0.00303141,0.00406901,0.00509644,0.00641886,0.00800578,0.0098877,0.0116679,0.0165405,0.0193685,0.0230103,0.0229085,0.0228678,0.0231018,0.02712,0.0365804,0.0491842,0.0559489,0.0580953,0.0462545,0.0590007,0.0675964,0.0541585,0.0520732,0.058075,0.0785014,0.0403341,0.0152283,0.0128377,0.0124512,0.0108744,0.00892131,0.00820923,0.00772095,0.00789388,0.00935872,0.00915527,0.00815837,0.00523885,0.00289917,0.0021464,0.00177002,0.00112915,0.000986735,0.000671387,0.000539144,0.000264486,0.000376383,0.000935872,0.00137329,0.00084432,0.000610352,0.000640869,0.000793457,0.00104777,0.00121053,0.00195312,0.00349935,0.00600179,0.0064799,0.00695801,0.00730387,0.00874837,0.0112813,0.0134277,0.0157979,0.0180766,0.0196126,0.0219727,0.0243327,0.0253398,0.0361023,0.0397542,0.0448303,0.0380758,0.0350545,0.0382284,0.0411479,0.0469767,0.0552266,0.0766602,0.0553385,0.0538228,0.0309855,0.023641,0.0219014,0.0223185,0.0204875,0.0166219,0.0135905,0.0115153,0.00774129,0.0064799,0.00623576,0.00598145,0.00562541,0.00559489,0.00568644,0.00664266,0.0068868,0.00542196,0.0058492,0.00401815,0.00209554,0.00180054,0.00132243,0.00100708,0.000518799,0.000315348,0.000183105,6.10352e-05,1.01725e-05,0.00280762,0.00334676,0.00772095,0.015981,0.0303345,0.038269,0.115926,0.0599976,0.0282389,0.0224915,0.0201009,0.0185343,0.0191345,0.0205383,0.0201925,0.0214335,0.0235087,0.0257772,0.0335286,0.028005,0.0236816,0.0203044,0.0216573,0.0242411,0.0293783,0.0280558,0.0222778,0.0182495,0.0175985,0.017334,0.0171,0.0151672,0.0158285,0.016215,0.0160319,0.0161235,0.0169373,0.015564,0.0115967,0.00954183,0.00868734,0.00737508,0.0057373,0.00457764,0.00521851,0.00506592,0.00498454,0.00445557,0.00308228,0.00336711,0.00305176,0.00250244,0.00297038,0.00278727,0.00163778,0.00148519,0.00147502,0.00111898,0.000783285,0.000345866,0.000315348,0.000101725,7.12077e-05,5.08626e-05
class1,../Datasets/wang/Images/train/class1/158.jpg,0.00342814,0.00108846,0.00169881,0.00197347,0.0025533,0.00263468,0.00369263,0.00520833,0.00741577,0.010376,0.0140381,0.0178019,0.0220642,0.0272725,0.0275981,0.0268656,0.0244649,0.0217794,0.0199076,0.0181681,0.0173848,0.0177409,0.0198364,0.0235799,0.0341593,0.0470785,0.0463257,0.0368144,0.0230103,0.0121257,0.00690715,0.00491333,0.00452677,0.00789388,0.0158997,0.0346781,0.068573,0.129262,0.127675,0.0352987,0.00523885,0.00408936,0.00296021,0.0026652,0.00220744,0.00172933,0.00179036,0.00168864,0.00115967,0.000895182,0.000834147,0.000396729,0.000274658,0.000152588,0.000111898,6.10352e-05,2.03451e-05,1.01725e-05,0,0,0,0,0,0,0.000712077,0.00111898,0.00178019,0.00332642,0.00806681,0.0147807,0.0201416,0.0249227,0.0282593,0.027537,0.024353,0.0220032,0.0193481,0.01651,0.0145162,0.0126038,0.0111796,0.00992839,0.00992839,0.0100911,0.00930786,0.00878906,0.00937907,0.00947062,0.00831095,0.00838216,0.00799561,0.00848389,0.00987752,0.0144958,0.0255025,0.0500285,0.0848389,0.12028,0.12264,0.109924,0.0682068,0.00728353,0.00441488,0.00313314,0.00272624,0.00302124,0.00295003,0.00297038,0.00265503,0.00284831,0.00217692,0.00188192,0.00161743,0.00136312,0.00141398,0.00112915,0.000691732,0.000396729,0.000213623,5.08626e-05,4.06901e-05,0,0,0,0,0,0,0,0.00691732,0.0101522,0.0162862,0.0213521,0.0246073,0.026062,0.0248515,0.0228068,0.0190938,0.0168355,0.0137634,0.011912,0.011027,0.00960287,0.00839233,0.00866699,0.00772095,0.00712077,0.00746663,0.0075175,0.00685628,0.00604248,0.00640869,0.005778,0.00637817,0.0148214,0.0412598,0.0526021,0.0485535,0.046224,0.0658366,0.124207,0.0434265,0.0196838,0.024587,0.0353088,0.0434062,0.0397339,0.0287679,0.0149536,0.0072937,0.00520833,0.00420125,0.00423177,0.00379435,0.00338745,0.00313314,0.00260417,0.00211589,0.00161743,0.00146484,0.00151571,0.00108846,0.000590007,0.000518799,0.000172933,6.10352e-05,1.01725e-05,0,0,0,0,0,0
class1,../Datasets/wang/Images/train/class1/159.jpg,0.00171916,0.00146484,0.00159709,0.00143433,0.00170898,0.0018514,0.0015564,0.00204468,0.00238037,0.00228882,0.00223796,0.00161743,0.00149536,0.00172933,0.00191243,0.00208537,0.00246175,0.00320435,0.00393677,0.00528971,0.00682577,0.00814819,0.0103861,0.0123698,0.0165304,0.0213623,0.0263062,0.0278219,0.0279846,0.0283915,0.027181,0.0261536,0.0247904,0.0233866,0.0236816,0.0265401,0.0311584,0.0342712,0.0391032,0.0404154,0.0380554,0.0354411,0.0308533,0.026652,0.0299072,0.0271708,0.0246684,0.0317993,0.035614,0.0342407,0.052063,0.0617167,0.0387675,0.000986735,0.00105794,0.000762939,0.00080363,0.000630697,0.000447591,0.000366211,0.000467936,0.000335693,8.13802e-05,0.000284831,0.00120036,0.00177002,0.00184123,0.00183105,0.00213623,0.00260417,0.00273641,0.00240072,0.00231934,0.0035909,0.00459798,0.00712077,0.0115356,0.0177917,0.0241903,0.0272522,0.0259501,0.0260112,0.0237325,0.02005,0.0159607,0.0129903,0.0106506,0.00832113,0.00696818,0.00603231,0.00548299,0.00593058,0.00590007,0.006663,0.00937907,0.0129089,0.0133362,0.0173035,0.0235799,0.0307414,0.0367228,0.041687,0.0513814,0.058431,0.0610962,0.0619914,0.0670776,0.0684408,0.0420634,0.0364176,0.027832,0.0176697,0.0100606,0.00495402,0.00240072,0.00119019,0.000874837,0.000661214,0.000874837,0.00111898,0.00134277,0.00119019,0.000864665,0.000447591,0.000305176,8.13802e-05,1.01725e-05,0,0.000213623,0.000305176,0.00148519,0.00234985,0.0032959,0.00668335,0.0109965,0.0151367,0.0185852,0.0215047,0.0221456,0.0218608,0.0209452,0.0192159,0.01592,0.0134277,0.0125326,0.00997925,0.00832113,0.00738525,0.00590007,0.00628662,0.00965373,0.0120036,0.0148417,0.0247192,0.0343424,0.0389709,0.0415446,0.046224,0.0390422,0.0461324,0.0528259,0.0259603,0.00485229,0.00428263,0.00507609,0.0059611,0.00697835,0.00843302,0.0105794,0.0149333,0.0202738,0.027476,0.0358988,0.0420837,0.0482381,0.0450745,0.0351257,0.0227153,0.0126343,0.00561523,0.00261434,0.00180054,0.00108846,0.00104777,0.000976562,0.00127157,0.00152588,0.0011495,0.000661214,0.000457764,0.000233968,0.000203451
class1,../Datasets/wang/Images/train/class1/160.jpg,0.0332642,0.0299072,0.0353597,0.036672,0.0346781,0.0321147,0.0323995,0.0322571,0.0308431,0.030304,0.0297546,0.028595,0.0258484,0.022644,0.0208537,0.0192769,0.0176188,0.0158895,0.0142924,0.0123596,0.0125529,0.0119527,0.0120341,0.0114034,0.0129191,0.0115153,0.0119527,0.0119527,0.011851,0.0121562,0.0125224,0.0149028,0.014506,0.016744,0.0157572,0.016805,0.0166728,0.0166728,0.0183818,0.0218811,0.019399,0.019928,0.0258179,0.0290527,0.0265605,0.0141398,0.00701904,0.00505575,0.00375366,0.00429281,0.00502523,0.00541178,0.00604248,0.00483195,0.00187174,0.0009257,0.000406901,0.000183105,0.00016276,4.06901e-05,0,1.01725e-05,0,0,0.00979614,0.0175273,0.0216878,0.0244446,0.0271301,0.0274963,0.0266418,0.0260213,0.0255839,0.0262756,0.0277405,0.026357,0.0256449,0.0253601,0.0250854,0.0237528,0.0232035,0.0227966,0.0217896,0.0210978,0.0180562,0.0164185,0.0138041,0.0129293,0.0124003,0.0125427,0.0126648,0.0121257,0.00976562,0.0108948,0.0123291,0.0124207,0.0134074,0.0127563,0.0142721,0.0159403,0.0167847,0.0162252,0.0148112,0.0137329,0.0135295,0.015391,0.0147502,0.0128072,0.0130412,0.0139465,0.0157878,0.0206909,0.0273031,0.0293884,0.0367839,0.0149536,0.00843302,0.00551351,0.00351969,0.0021464,0.0013326,0.000518799,0.000244141,0.00012207,6.10352e-05,1.01725e-05,1.01725e-05,0,0.00954183,0.0167847,0.0196533,0.0241191,0.028361,0.0296224,0.0278422,0.026062,0.0247498,0.0257568,0.0243327,0.0248006,0.0250346,0.0240885,0.0237935,0.0217082,0.0196838,0.0180969,0.0167745,0.0153198,0.0142822,0.01474,0.0141398,0.0133667,0.0130615,0.0128988,0.0125631,0.0124817,0.0114644,0.0111389,0.0108439,0.0110067,0.0119425,0.0124105,0.0132243,0.0149943,0.0146688,0.0162557,0.0165304,0.0177612,0.0192464,0.018514,0.017924,0.0155334,0.0153809,0.0132751,0.0140788,0.0154928,0.0242106,0.0291443,0.0431824,0.0265198,0.0107218,0.006663,0.0057373,0.00344849,0.00217692,0.00126139,0.000712077,0.000376383,0.000254313,0.000101725,8.13802e-05,6.10352e-05
class1,../Datasets/wang/Images/train/class1/161.jpg,0.00104777,0.000467936,0.000732422,0.000712077,0.000813802,0.0010376,0.00100708,0.00110881,0.00120036,0.00150553,0.00132243,0.00142415,0.00186157,0.00201416,0.00206502,0.00224813,0.00276693,0.00322469,0.00330607,0.0068868,0.0130107,0.00837199,0.0079244,0.00820923,0.00962321,0.00950114,0.0121969,0.0160726,0.0215861,0.0243225,0.0303141,0.0391337,0.0455424,0.0594686,0.0661519,0.083842,0.0791219,0.0720113,0.0501099,0.0364482,0.0261332,0.030131,0.0454305,0.0772705,0.0689392,0.00411987,0.00316366,0.00261434,0.00222778,0.00178019,0.00180054,0.00153605,0.0014445,0.000793457,0.000762939,0.000651042,0.000457764,0.000356038,0.000193278,0.00016276,0.000111898,7.12077e-05,2.03451e-05,0.000111898,0.0014445,0.00123088,0.00152588,0.00169881,0.00188192,0.00180054,0.0020752,0.00168864,0.00187174,0.00195312,0.00240072,0.00220744,0.00249227,0.00354004,0.00413005,0.00500488,0.00639852,0.00723267,0.00614421,0.00691732,0.00667318,0.00786336,0.00957235,0.0138448,0.024648,0.0544434,0.0663452,0.0916138,0.104543,0.123169,0.106537,0.149384,0.113424,0.012207,0.00704956,0.00535075,0.00479126,0.00515747,0.00424194,0.00384521,0.00321452,0.00279744,0.00209554,0.00205485,0.00140381,0.00130208,0.00127157,0.0009257,0.000874837,0.000996908,0.000946045,0.000742594,0.00080363,0.000762939,0.000366211,0.000498454,0.000193278,0.000193278,0.000111898,5.08626e-05,4.06901e-05,0,1.01725e-05,0,0.00536092,0.00476074,0.00567627,0.00490316,0.00400798,0.0043335,0.00456746,0.00466919,0.00594076,0.00785319,0.00882975,0.0113424,0.0125631,0.0106812,0.0145569,0.020579,0.0248922,0.035675,0.0382792,0.0523682,0.0551656,0.0977071,0.105235,0.0462748,0.0674133,0.0708923,0.0683696,0.0573425,0.0320841,0.0171204,0.0127258,0.0110575,0.0102844,0.00918579,0.00723267,0.00569661,0.00425212,0.00366211,0.00298055,0.00239054,0.00205485,0.0019633,0.00195312,0.00177002,0.00184123,0.00168864,0.00159709,0.00175985,0.0018514,0.00167847,0.00187174,0.00158691,0.00182088,0.00177002,0.00136312,0.00106812,0.00088501,0.000712077,0.000630697,0.000417074,0.000264486,0.000284831,0.000111898,0.000142415
class1,../Datasets/wang/Images/train/class1/162.jpg,0.0114339,0.00883993,0.00855509,0.00834147,0.00745646,0.00725301,0.00635783,0.00537109,0.0056661,0.00582886,0.00571696,0.00557454,0.00652059,0.00611369,0.0083313,0.00772095,0.00908407,0.0118103,0.0163371,0.0136414,0.0117391,0.0140889,0.0152486,0.0185547,0.0200704,0.019165,0.0201925,0.0240275,0.0233459,0.0217794,0.024821,0.0271912,0.026062,0.0248311,0.0261637,0.030131,0.0288188,0.0288595,0.0287679,0.0299072,0.0291545,0.025533,0.0286865,0.0322164,0.0297343,0.0229085,0.0171916,0.0180359,0.0194295,0.0252075,0.0276082,0.0244039,0.0287679,0.0213725,0.0189921,0.000783285,0.000132243,6.10352e-05,3.05176e-05,3.05176e-05,0,0,0,0,0.00523885,0.0064799,0.00808716,0.00975545,0.0120951,0.0161235,0.0152283,0.0113322,0.0124207,0.0118103,0.0112813,0.0122681,0.0128377,0.0162455,0.0178324,0.0184326,0.022288,0.0249939,0.0258382,0.0213521,0.0195007,0.0191345,0.0209554,0.0213725,0.0209045,0.0194906,0.0198568,0.0207723,0.0276184,0.0351359,0.0470988,0.0473633,0.0412394,0.0389404,0.0312907,0.0256144,0.0250041,0.0226542,0.0197754,0.0189819,0.0187174,0.0209351,0.0239563,0.022939,0.0100606,0.00917562,0.0096639,0.00972494,0.0107625,0.00845337,0.00675456,0.00567627,0.00382487,0.00142415,0.000732422,0.000630697,0.000762939,0.000569661,0.000233968,0.000223796,9.15527e-05,4.06901e-05,0,0,0.0462748,0.0661825,0.0330404,0.0253499,0.0224915,0.023641,0.0223185,0.0189718,0.0185242,0.0175578,0.0185343,0.0194906,0.019989,0.0198059,0.0185445,0.0211792,0.0169576,0.0191752,0.0187378,0.0187887,0.0218608,0.0195923,0.0177002,0.0179749,0.0224508,0.022644,0.0234782,0.0297546,0.0336405,0.0309347,0.0257975,0.027476,0.0273234,0.0182495,0.0139567,0.0114136,0.0090332,0.00779216,0.0085144,0.00772095,0.00827026,0.00741577,0.00828044,0.00983683,0.0112,0.0103861,0.0102946,0.00990804,0.00922648,0.00828044,0.00562541,0.00522868,0.00496419,0.00287882,0.00165812,0.00107829,0.000946045,0.000559489,0.000437419,0.000335693,0.000132243,9.15527e-05,7.12077e-05,3.05176e-05
